No,Date,Time,Shift,Model No.,Size code,Barcode,Bead Dia.,Air press.,Load,CW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CCW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CON,,PLY,,Ufm,LT-OA,,,1H,,,LB-OA,,,1H,,,RT-OA,,,1H,,,RC-OA,,,1H,,,RB-OA,,,1H,,,LTbulg,,,dent,,,LBbulg,,,dent,,,Circularity,,Ro,Width,,Weight,,Total
7230,2023-10-25,04:58:54,C,101,175/65R14,49403897,14,0.2,3042,89.6,338,1,63.3,360,1,27.5,10,0,21.6,235,0,2.6,106,0,8.5,282,0,4.8,150,0,6.6,333,0,13.3,168,0,6.9,104,0,3.4,236,0,16.7,86,1,9.4,101,0,4.6,189,0,3.6,228,0,2.1,348,0,3.5,62,0,1.7,142,0,2.1,325,0,1.2,184,0,0.6,11,0,0.3,163,0,-213.5,0,87.2,333,1,64,351,1,25.8,2,0,22,225,0,4.5,68,0,7.5,265,0,6.9,114,0,6.7,305,0,13.4,132,0,6.4,57,0,3.1,205,0,14.7,83,1,8,159,0,6.5,173,0,3,275,0,0.9,300,0,2,20,0,0.7,72,0,1.3,240,0,0.6,318,0,0.5,240,0,0.7,26,0,214.9,0,0.7,1,-214.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7231,2023-10-25,04:59:22,C,101,175/65R14,49403357,14,0.2,3036,117.5,71,1,84.7,42,1,13.7,238,0,10.2,177,0,12.1,319,0,4.4,206,0,6.4,41,0,9,227,0,6.8,185,0,5.8,228,0,4.9,134,0,12.1,149,1,5.5,125,0,6,225,0,4.4,101,0,2.6,354,0,1,39,0,1.4,336,0,1.4,283,0,1,276,0,0.8,241,0,0.2,103,0,-215.5,0,111.7,67,1,80.2,37,1,13.7,230,0,8.9,163,0,12.8,307,0,5.1,173,0,6.1,8,0,8.5,199,0,6.6,153,0,6.1,190,0,4.8,80,0,9.9,282,1,5.2,256,0,2.5,219,0,3.8,123,0,1.7,269,0,1.9,359,0,1.2,304,0,0.7,266,0,1.1,281,0,0.5,246,0,0.6,258,0,246.5,0,15.5,1,-231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7232,2023-10-25,04:59:56,C,101,175/65R14,49403384,14,0.2,2951,93.7,35,1,71,1,1,40.1,61,0,12.9,217,0,8.3,163,0,9.9,335,0,5.2,86,0,5,350,0,11.9,302,0,5,199,0,2,208,0,24.3,349,1,10.6,352,0,10.1,281,0,4.3,50,0,3.9,329,0,2.3,121,0,2.4,285,0,0.7,270,0,1.1,323,0,0.4,298,0,0.1,170,0,-215.3,0,93.9,352,1,73.1,353,1,39.1,53,0,12,211,0,6.2,144,0,9.7,316,0,4.9,73,0,5.3,321,0,11.6,268,0,4.4,164,0,1.5,167,0,20.2,153,1,10.5,99,0,10.3,297,0,3,35,0,3.1,296,0,2.5,113,0,2.1,268,0,0.6,112,0,1.3,64,0,0.9,289,0,0.3,357,0,241.5,0,13.1,1,-228.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7233,2023-10-25,05:00:28,C,101,175/65R14,49403797,14,0.2,3023,110.6,62,1,89.4,13,1,27.2,146,0,10.5,203,0,22.2,329,0,6.4,281,0,6.6,12,0,6.5,201,0,10.8,329,0,6.7,172,0,2.3,137,0,14.7,46,1,6.3,358,0,7.2,173,0,4.3,114,0,1.2,217,0,2,130,0,0.6,343,0,0.6,292,0,0.9,9,0,0.4,136,0,0.6,102,0,-165.1,0,106.9,71,1,89.8,3,1,27.1,140,0,9.5,192,0,23.5,315,0,4.1,243,0,6.2,338,0,6.4,172,0,11.4,297,0,6.5,137,0,2.6,89,0,14.8,316,1,13.8,349,0,3.6,339,0,2.9,156,0,3.2,132,0,1.1,92,0,1.2,246,0,0.6,352,0,0.8,22,0,0.4,305,0,0.9,10,0,171,0,3,1,-168.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7234,2023-10-25,05:01:08,C,101,175/65R14,49403795,14,0.2,3035,90.3,60,1,67.6,339,1,34.1,139,0,13.3,173,0,11.2,247,0,6.5,323,0,3.6,77,0,1.6,314,0,9.6,162,0,3.6,153,0,0.8,102,0,26.8,83,1,15.6,48,0,10.6,182,0,6.1,272,0,1.3,297,0,2.3,73,0,0.8,16,0,1.3,296,0,1.1,145,0,0.6,328,0,0.4,42,0,-161.5,0,88.2,57,1,68.8,330,1,34.8,132,0,11.7,168,0,11.7,243,0,7.2,296,0,3.8,36,0,2.1,295,0,9.6,126,0,2.9,112,0,1.1,24,0,13,352,1,6.9,342,0,1.4,212,0,7.2,297,0,1.3,326,0,2.9,68,0,1.2,77,0,1.3,217,0,0.5,356,0,0.3,239,0,0.4,1,0,167.9,0,3.2,1,-164.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7235,2023-10-25,05:01:36,C,101,175/65R14,49403864,14,0.2,3036,87.9,334,1,63.1,16,1,24.2,303,0,16.5,207,0,7.8,253,0,10.7,303,0,4.6,354,0,1.7,349,0,8.4,99,0,6.5,149,0,1.7,332,0,14.2,250,1,2.6,159,0,9.5,192,0,3.6,10,0,3.1,243,0,1,203,0,1.6,124,0,1.8,291,0,0.8,118,0,0.2,16,0,0.2,26,0,-160.5,0,86.1,329,1,61.8,5,1,22.8,295,0,16.1,197,0,7.1,243,0,9.5,278,0,4.3,341,0,2,328,0,8.7,68,0,6.1,110,0,2.1,293,0,18.8,242,1,8.9,260,0,9.4,157,0,2.6,314,0,3.2,237,0,0.4,115,0,1.3,75,0,1.5,235,0,0.1,167,0,0.8,279,0,0.1,35,0,181.1,0,10.3,1,-170.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7236,2023-10-25,05:02:04,C,101,175/65R14,49403777,14,0.2,3005,94.6,49,1,85,356,1,20.9,68,0,13.4,195,0,6.8,208,0,5.4,275,0,3.2,64,0,4.8,250,0,8.7,120,0,4.6,108,0,2.2,64,0,17.3,293,1,13.7,316,0,2.9,129,0,1.6,119,0,0.2,117,0,1.2,86,0,1.3,282,0,1.9,259,0,0.1,75,0,0.3,45,0,0.2,91,0,-169.1,0,99.5,330,1,88.8,348,1,20.7,60,0,12.7,191,0,6,202,0,5.3,262,0,3.5,39,0,5.2,231,0,9.2,89,0,4.1,67,0,1.9,6,0,18.3,34,1,16.1,337,0,3.7,81,0,1.2,153,0,2,173,0,1.1,102,0,0.9,285,0,0.4,228,0,1,297,0,0.7,351,0,0.3,150,0,180.2,0,5.5,1,-174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7237,2023-10-25,05:02:33,C,101,175/65R14,49403778,14,0.2,2973,81,338,1,59.1,22,1,27.8,350,0,16.6,209,0,3.5,344,0,10.6,310,0,5.1,135,0,1.4,250,0,9.8,94,0,1.9,201,0,1.3,293,0,13.8,64,1,9.7,71,0,5.4,21,0,1.6,133,0,4.8,327,0,0.3,265,0,0.4,7,0,0.8,91,0,0.9,125,0,0.3,106,0,0.2,295,0,-161.6,0,76.1,333,1,55.2,14,1,26.3,342,0,15.7,207,0,4.6,330,0,10.8,286,0,5.7,101,0,1.5,236,0,10.1,63,0,1.7,159,0,1.6,259,0,15.5,179,1,7.5,217,0,7.2,64,0,3.9,185,0,2.4,344,0,1.5,48,0,0.7,244,0,1.1,95,0,0.3,59,0,0.6,170,0,0.3,3,0,175.5,0,6.9,1,-168.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7238,2023-10-25,05:03:01,C,101,175/65R14,49403730,14,0.2,3004,80.9,49,1,57.2,5,1,26.2,145,0,2.1,171,0,14,268,0,3.1,317,0,0.7,76,0,3.9,244,0,11.8,329,0,7.4,193,0,3.1,83,0,8.3,150,1,6.6,160,0,2.6,335,0,0.1,176,0,1.2,83,0,0.4,315,0,0.5,279,0,1.4,328,0,1.1,85,0,0.1,245,0,0.5,71,0,-187.9,0,76.3,44,1,53.7,359,1,26.4,139,0,1.2,147,0,13.1,252,0,2.4,323,0,0.4,106,0,4.5,219,0,10.8,296,0,7.1,151,0,3.8,33,0,10.5,285,1,1.9,273,0,1.5,175,0,4.7,175,0,1.2,56,0,1.2,4,0,1.3,262,0,0.9,256,0,2,68,0,0.5,324,0,0.3,20,0,209.3,0,10.7,1,-198.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7239,2023-10-25,05:03:35,C,101,175/65R14,49403733,14,0.2,3025,69.3,293,1,43.3,310,1,23.7,247,0,5.1,176,0,5.7,150,0,1.4,50,0,5.4,160,0,2.7,296,0,9.1,164,0,5.8,66,0,2.3,65,0,11.7,106,1,3.5,84,0,8.1,188,0,2.3,194,0,3.2,121,0,0.9,82,0,0.3,62,0,1.2,34,0,1.1,249,0,0.2,339,0,0.4,252,0,-180.5,0,69.6,288,1,46.4,298,1,24.4,237,0,4.3,175,0,4.5,128,0,1.9,10,0,4.3,136,0,2.5,275,0,8.3,131,0,5.5,16,0,1.9,19,0,29.8,303,1,19.7,295,0,6.6,231,0,4.7,217,0,3.4,52,0,1.1,139,0,1.6,349,0,1.1,32,0,1.1,262,0,0.3,67,0,0.7,186,0,223.2,0,21.3,1,-201.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7240,2023-10-25,05:04:00,C,101,175/65R14,49403862,14,0.2,3028,87.5,345,1,78.5,17,1,19.1,243,0,3.9,222,0,3.2,120,0,5.2,290,0,7.7,165,0,5.2,310,0,5.7,289,0,2.3,145,0,1.2,238,0,17.5,49,1,11.6,336,0,8.1,144,0,5.1,167,0,0.3,144,0,1.8,240,0,1,107,0,0.7,274,0,0.5,36,0,0.1,244,0,0.3,57,0,-162,0,83.8,343,1,74.3,10,1,19.4,236,0,4.3,210,0,3.8,68,0,4.8,285,0,8.3,137,0,5.3,288,0,5.3,265,0,1.9,106,0,1.2,246,0,18.1,53,1,9.3,31,0,5.3,84,0,7,188,0,0.6,55,0,2.2,272,0,0.3,340,0,0,209,0,0.8,28,0,0.4,160,0,0.6,28,0,180.7,0,9.3,1,-171.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7241,2023-10-25,05:10:09,C,102,185/65R14,577681,14,0.2,3030,112,319,1,79.2,334,1,26.5,336,0,15.3,145,0,9.6,237,0,3.8,95,0,10.8,270,0,9.3,183,0,23.6,11,0,4.5,322,0,2,295,0,21.4,281,1,17,210,0,7,232,0,4.3,193,0,4.3,77,0,2.8,9,0,1.4,180,0,0.6,284,0,1.8,19,0,0.6,238,0,0.6,276,0,-170.8,0,113.1,314,1,78.2,328,1,26.4,322,0,14,137,0,8.9,219,0,4.8,80,0,10,246,0,9,148,0,24.1,336,0,4.8,281,0,2.7,246,0,20,297,1,6.2,253,0,8.6,240,0,5.6,213,0,5.1,67,0,2,359,0,0.7,106,0,1.1,254,0,0.7,7,0,1,162,0,0.8,147,0,159.1,0,-5.9,1,-164.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7242,2023-10-25,05:10:37,C,102,185/65R14,577558,14,0.2,3047,114.9,85,1,88.7,21,1,30.4,199,0,12.9,272,0,7.7,356,0,15.6,2,0,2.9,165,0,4.3,285,0,10.7,8,0,9,82,0,5.4,39,0,36.1,271,1,28.5,267,0,7.5,240,0,2.2,252,0,7.3,328,0,3.4,64,0,0.7,35,0,0.5,327,0,0.8,102,0,1.2,304,0,1.1,132,0,-241.4,0,112.1,81,1,84.8,15,1,32.5,193,0,14.2,263,0,6.9,339,0,14.2,347,0,3.7,136,0,3.7,262,0,10.4,338,0,7.9,33,0,4.9,353,0,26,302,1,13.8,281,0,13.7,255,0,6,355,0,4.4,271,0,4.4,46,0,2,241,0,1.5,336,0,0.2,181,0,2.5,233,0,1.7,82,0,232.1,0,-4.6,1,-236.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7243,2023-10-25,05:11:04,C,102,185/65R14,577556,14,0.2,3008,83,349,1,42,359,1,17.2,47,0,27.2,249,0,13.1,359,0,9.4,292,0,7.4,186,0,9.4,3,0,18,272,0,10.4,92,0,3.2,47,0,22.9,298,1,6.5,193,0,11.7,258,0,6.8,219,0,2.9,274,0,1.4,333,0,0.5,273,0,2.5,319,0,1.3,233,0,2,92,0,0.7,100,0,-240.9,0,83,345,1,41.3,351,1,15.2,36,0,27.3,236,0,13,341,0,9.3,262,0,7.1,169,0,10.4,331,0,17,236,0,9.8,49,0,3.2,5,0,13.1,290,1,3.9,311,0,8,208,0,0.7,86,0,2.8,227,0,1.9,117,0,2.5,242,0,1.7,266,0,1.4,89,0,0.3,47,0,0.8,104,0,229,0,-5.9,1,-235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7244,2023-10-25,05:11:29,C,102,185/65R14,577779,14,0.2,3015,113.6,339,1,72.4,349,1,28.3,300,0,7.5,172,0,18.3,324,0,4.5,254,0,9,92,0,7.6,275,0,8.9,230,0,5.4,82,0,4.9,103,0,16.8,156,1,11.6,152,0,4,192,0,1.4,165,0,0.2,344,0,0.7,46,0,1.2,180,0,0.7,31,0,1.7,180,0,0.8,59,0,0.7,117,0,-147.7,0,110,333,1,70.4,342,1,28.9,285,0,7.6,169,0,17.5,307,0,3.4,195,0,9.2,69,0,7.5,242,0,8.7,193,0,5.1,33,0,4.9,53,0,14.3,99,1,9.1,131,0,6,222,0,4.1,203,0,0.8,298,0,1.2,67,0,1.5,222,0,0.6,17,0,1.2,114,0,0.7,338,0,0.2,57,0,150.4,0,1.4,1,-149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7245,2023-10-25,05:11:54,C,102,185/65R14,577673,14,0.2,3048,126.5,328,1,113.4,359,1,20.2,166,0,8.6,155,0,13.1,260,0,7.1,180,0,3.3,15,0,3.9,191,0,10.7,113,0,2.9,48,0,5.5,25,0,12.4,284,1,1.8,175,0,6.1,239,0,5.8,139,0,1.4,351,0,1.4,237,0,0.8,20,0,1.2,345,0,1.1,81,0,0.1,176,0,0.7,340,0,-162.6,0,124.9,323,1,111,354,1,21.9,164,0,8.7,150,0,10.9,241,0,6.6,145,0,2.6,11,0,3.9,153,0,10.9,74,0,2.7,355,0,6.1,336,0,17.4,91,1,11.1,127,0,7.6,209,0,8.2,158,0,0.7,167,0,1,253,0,1.3,276,0,1.8,301,0,0.8,346,0,0.7,83,0,0.5,147,0,152.3,0,-5.1,1,-157.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7246,2023-10-25,05:12:27,C,102,185/65R14,577890,14,0.2,3032,112.1,358,1,93.3,354,1,19.5,287,0,4.4,193,0,9.1,325,0,4.3,288,0,4.2,19,0,5.2,310,0,12.6,336,0,5.4,59,0,7,99,0,15,131,1,9.6,204,0,2.9,260,0,1.7,356,0,2.2,117,0,0.8,276,0,1.8,143,0,1.4,185,0,1.9,307,0,0.4,48,0,0.4,215,0,-169.1,0,109.3,353,1,90.5,348,1,21,279,0,4.1,203,0,9.6,310,0,3.6,243,0,3.8,349,0,5.1,286,0,12.4,299,0,5.8,16,0,6.8,56,0,23.6,162,1,16.9,212,0,8.9,272,0,2,191,0,2.5,197,0,1,156,0,1.5,337,0,1.8,73,0,0.7,121,0,0.7,193,0,1.1,162,0,182.7,0,6.8,1,-175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7247,2023-10-25,05:13:00,C,102,185/65R14,577795,14,0.2,2982,95.7,352,1,84.4,352,1,11.1,170,0,10.5,245,0,11.1,294,0,2.1,215,0,4.2,43,0,6.3,308,0,11.6,290,0,5.8,92,0,5.5,46,0,17.6,255,1,9.4,237,0,4.8,59,0,5.5,149,0,4.1,266,0,1.8,85,0,0.3,211,0,2,4,0,0.8,211,0,1.8,159,0,1.1,81,0,-170.2,0,95.7,348,1,83.1,347,1,10.4,157,0,9.8,238,0,11.8,280,0,2.6,212,0,4.1,21,0,6.5,292,0,11.7,250,0,5,44,0,5.4,3,0,16.7,145,1,11.7,218,0,3.4,234,0,3.1,24,0,3.8,204,0,2.1,27,0,0.7,111,0,2.4,320,0,0.8,126,0,1.6,148,0,0.6,55,0,166.9,0,-1.7,1,-168.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7248,2023-10-25,05:13:32,C,102,185/65R14,577901,14,0.2,3041,108.4,297,1,69.6,309,1,39.4,219,0,9.3,179,0,12.2,206,0,5,17,0,2,228,0,4.7,36,0,9.4,142,0,5.5,152,0,4.4,109,0,15.9,292,1,12.9,276,0,0.9,54,0,2.2,249,0,2.3,71,0,2.7,348,0,1.3,337,0,0.6,150,0,0.9,143,0,1.2,219,0,0.4,75,0,-175.4,0,109.6,291,1,72.5,305,1,38.3,207,0,7.8,168,0,10.2,190,0,5.4,359,0,2.7,196,0,4.9,13,0,9.4,106,0,5.4,103,0,4.2,60,0,15.2,347,1,12.6,17,0,6.7,217,0,0.4,236,0,2.9,47,0,1.6,297,0,1.2,259,0,1.5,133,0,1.5,267,0,1,235,0,0.3,315,0,193.5,0,9,1,-184.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7249,2023-10-25,05:14:00,C,102,185/65R14,577896,14,0.2,3030,116.3,13,1,88.9,3,1,27.7,43,0,5.5,325,0,11.9,350,0,0.5,254,0,2.3,352,0,3.7,267,0,11.7,175,0,6.5,114,0,6.6,95,0,16.1,271,1,4.6,316,0,7.7,203,0,2.2,337,0,2.1,9,0,1.2,334,0,2.7,194,0,1.7,21,0,1.2,164,0,0.7,199,0,0.9,192,0,-176.4,0,117.2,8,1,88.2,358,1,26.7,35,0,5.9,307,0,12.4,333,0,0.2,322,0,1.2,340,0,3.1,239,0,12,132,0,6.5,67,0,6.6,48,0,15.5,264,1,7.7,240,0,6.3,194,0,2.6,307,0,1.4,320,0,1.3,140,0,1.7,157,0,1.3,356,0,0.9,26,0,1.4,225,0,0.9,153,0,177.4,0,0.5,1,-176.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7250,2023-10-25,05:14:25,C,102,185/65R14,577794,14,0.2,3033,126.9,335,1,97.3,356,1,30.5,44,0,18.1,188,0,10.3,303,0,7.6,159,0,3.9,335,0,7,293,0,16,145,0,2.9,79,0,5.6,66,0,13.2,78,1,4,185,0,5.8,198,0,5.4,204,0,3.2,236,0,0.7,35,0,0,115,0,1,315,0,1.4,88,0,0.6,301,0,1.2,93,0,-169.1,0,126,330,1,94,351,1,28.2,31,0,15.9,180,0,10.3,288,0,9,136,0,2.9,317,0,7.3,264,0,16.4,103,0,3,26,0,6,17,0,20.8,89,1,18.1,79,0,5.5,188,0,1,61,0,2.3,185,0,1.9,135,0,0.6,131,0,1.3,239,0,0.6,355,0,0.9,238,0,0.7,26,0,162.2,0,-3.4,1,-165.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7251,2023-10-25,05:15:15,C,102,185/65R14,577684,14,0.2,3022,139.3,46,5,110.6,26,1,18.2,212,0,20.8,183,0,9.7,306,0,7.3,315,0,2.7,256,0,11.6,296,0,15.7,306,0,7.1,91,0,4,74,0,19.9,283,1,17,304,0,4.8,115,0,0.7,51,0,1.8,171,0,4.7,314,0,1.1,287,0,1.4,14,0,1.2,247,0,0.5,316,0,0.6,64,0,-172.9,0,136.2,41,1,109.3,21,1,19.1,199,0,19.3,172,0,10.3,286,0,5.3,294,0,3.1,202,0,11.8,269,0,15.4,273,0,7.4,52,0,3.5,23,0,16.1,285,1,9.4,288,0,7.7,217,0,0.5,89,0,1.7,169,0,2.6,299,0,1.2,274,0,1.2,28,0,0.9,150,0,1.3,242,0,0.7,9,0,168,0,-2.5,1,-170.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7252,2023-10-25,05:15:43,C,102,185/65R14,577303,14,0.2,3034,77,78,1,53.1,1,1,22.7,206,0,16.1,220,0,8.5,353,0,4.9,322,0,8.3,150,0,8.7,337,0,12.8,217,0,7.2,55,0,3.3,13,0,27,80,1,18.3,90,0,10,144,0,4.2,180,0,1.1,61,0,2.9,76,0,1.5,218,0,0.6,30,0,1.4,208,0,1.1,48,0,0.9,37,0,-206,0,76.2,290,1,50.4,353,1,24.4,197,0,16,208,0,9.6,340,0,4,317,0,8.9,124,0,8,306,0,12.9,178,0,7.6,15,0,3.5,324,0,17.1,75,1,3.5,31,0,11.6,175,0,6.4,186,0,0.8,29,0,3.9,104,0,1.1,258,0,0.6,86,0,0.9,114,0,0.8,260,0,0.5,336,0,204.8,0,-0.6,1,-205.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7253,2023-10-25,05:16:08,C,102,185/65R14,577675,14,0.2,3042,115.1,323,1,98.3,347,1,27.7,182,0,5.4,211,0,12.6,326,0,6.7,168,0,4.9,46,0,2.6,311,0,9.3,56,0,6.4,61,0,5,339,0,23.2,49,1,13.2,328,0,9.1,104,0,4.1,178,0,5.1,282,0,0.8,208,0,1.7,153,0,0.8,307,0,1.8,57,0,1.5,21,0,0.7,168,0,-174.3,0,113.4,318,1,94.7,343,1,30.8,173,0,5.8,203,0,13,313,0,6.3,144,0,5,30,0,4.3,298,0,11.3,22,0,7.4,15,0,5.1,293,0,20.4,79,1,7.3,49,0,11.6,161,0,4.3,204,0,4.6,263,0,1.3,185,0,1.9,195,0,0.6,183,0,1.4,12,0,0.7,267,0,1.4,95,0,170.4,0,-2,1,-172.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7254,2023-10-25,05:16:42,C,102,185/65R14,577897,14,0.2,3034,99.7,1,1,77.4,18,1,26.5,80,0,3.3,310,0,13.3,331,0,2,230,0,9.1,21,0,8.7,286,0,10,313,0,4.3,67,0,3.9,101,0,14.2,286,1,8.4,292,0,2,79,0,3.1,110,0,1,18,0,2.6,357,0,3,285,0,0.6,4,0,1.4,281,0,0.9,24,0,0.6,42,0,-175.6,0,100.4,356,1,76.8,11,1,27.4,69,0,2.9,303,0,13.5,315,0,1.6,166,0,8.6,354,0,8.7,261,0,9.5,279,0,4.2,22,0,3.8,52,0,15.8,274,1,9,330,0,3.8,152,0,3.4,92,0,2,308,0,0.8,141,0,2.7,218,0,1.4,360,0,1,127,0,1.4,279,0,1,263,0,186.6,0,5.5,1,-181.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7255,2023-10-25,05:17:10,C,102,185/65R14,576233,14,0.2,3039,118.8,347,1,101.6,353,1,25,256,0,13.6,189,0,7.9,298,0,9.6,320,0,3.7,179,0,10,316,0,10.1,290,0,5.5,122,0,1.9,337,0,17.5,339,1,11,325,0,2.4,69,0,4.6,269,0,0.8,320,0,3.2,321,0,2.3,125,0,0.5,324,0,1.5,248,0,1,170,0,1.2,99,0,-205.5,0,117,342,1,101.6,347,1,25,243,0,13.9,186,0,7.9,293,0,9,300,0,4.9,132,0,10.4,288,0,9.7,251,0,5.6,77,0,2.2,308,0,20.1,324,1,9.7,306,0,5.7,225,0,7.1,254,0,3.3,23,0,3.2,156,0,0.9,47,0,0.5,1,0,1.8,135,0,0.4,257,0,1.7,71,0,185,0,-10.2,1,-195.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
